Date,Sort Order,Account,Merchant Name,Amount,Running Balance,Category
10/25/2023,1614,Spending - 7139,Online Banking transfer to CHK 3102 Confirmation# XXXXX25634,-$300.00,$338.90,
10/26/2023,1615,Spending - 7139,KIT CHEN THAI BY 10/24 PURCHASE WARREN MI,-$12.76,$326.14,
10/26/2023,1616,Spending - 7139,TACO BELL #037169 10/24 PURCHASE FRASER MI,-$26.04,$300.10,
10/27/2023,1617,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX33030,$125.00,$425.10,
10/27/2023,1618,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX33031,$125.00,$550.10,
10/27/2023,1619,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX33032,$20.00,$570.10,
11/3/2023,1620,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38584,$125.00,$695.10,
11/3/2023,1621,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38585,$125.00,$820.10,
11/3/2023,1622,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38586,$20.00,$840.10,
11/10/2023,1623,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX79003,$125.00,$965.10,
11/10/2023,1624,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX79004,$125.00,$1090.10,
11/10/2023,1625,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX79005,$20.00,$1110.10,
11/17/2023,1626,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX95792,$125.00,$1235.10,
11/17/2023,1627,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX95793,$125.00,$1360.10,
11/17/2023,1628,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX95794,$20.00,$1380.10,
11/21/2023,1629,Spending - 7139,Online Banking payment to CRD 5496 Confirmation# XXXXX26588,-$46.82,$1333.28,
11/22/2023,1630,Spending - 7139,BIGGBY COFFEE #67 11/21 PURCHASE STERLING HEIG MI,-$2.85,$1330.43,
11/22/2023,1631,Spending - 7139,LITTLE JOE'S CONE 11/21 PURCHASE WARREN MI,-$13.70,$1316.73,
11/24/2023,1632,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX41369,$125.00,$1441.73,
11/24/2023,1633,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX41370,$125.00,$1566.73,
11/24/2023,1634,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX41371,$20.00,$1586.73,
11/24/2023,1635,Spending - 7139,CONTINENTAL SERVI 11/22 PURCHASE WARREN MI,-$1.65,$1585.08,
11/24/2023,1636,Spending - 7139,TST* DRAGONMEAD B 11/22 PURCHASE WARREN MI,-$24.00,$1561.08,
11/24/2023,1637,Spending - 7139,Online Banking payment to CRD 5496 Confirmation# XXXXX21904,-$1207.32,$353.76,
11/24/2023,1638,Spending - 7139,Speedway 11/24 PURCHASE Fraser MI,-$36.91,$316.85,
11/27/2023,1639,Spending - 7139,BIGGBY COFFEE #67 11/24 PURCHASE STERLING HEIG MI,-$4.57,$312.28,
12/1/2023,1640,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX69952,$125.00,$437.28,
12/1/2023,1641,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX69953,$125.00,$562.28,
12/1/2023,1642,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX69954,$20.00,$582.28,
12/8/2023,1643,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX64342,$125.00,$707.28,
12/8/2023,1644,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX64343,$125.00,$832.28,
12/8/2023,1645,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX64344,$20.00,$852.28,
12/15/2023,1646,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25793,$125.00,$977.28,
12/15/2023,1647,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25794,$125.00,$1102.28,
12/15/2023,1648,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25795,$20.00,$1122.28,
12/18/2023,1649,Spending - 7139,MEIJER 145 12/16 PURCHASE FRASER MI,-$70.00,$1052.28,
12/22/2023,1650,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX54229,$125.00,$1177.28,
12/22/2023,1651,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX54230,$125.00,$1302.28,
12/22/2023,1652,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX54231,$20.00,$1322.28,
12/29/2023,1653,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX31005,$125.00,$1447.28,
12/29/2023,1654,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX31006,$125.00,$1572.28,
12/29/2023,1655,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX31007,$20.00,$1592.28,
1/5/2024,1656,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63539,$125.00,$1717.28,
1/5/2024,1657,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63540,$125.00,$1842.28,
1/5/2024,1658,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63541,$20.00,$1862.28,
1/12/2024,1659,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX27081,$125.00,$1987.28,
1/12/2024,1660,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX27082,$125.00,$2112.28,
1/12/2024,1661,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX27083,$20.00,$2132.28,
1/16/2024,1662,Spending - 7139,BKOFAMERICA MOBILE 01/13 XXXXX39291 DEPOSIT *MOBILE MI,$543.72,$2676.00,
1/17/2024,1663,Spending - 7139,Online Banking payment to CRD 5496 Confirmation# XXXXX94927,-$2591.36,$84.64,
1/19/2024,1664,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX57974,$125.00,$209.64,
1/19/2024,1665,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX57975,$125.00,$334.64,
1/19/2024,1666,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX57976,$20.00,$354.64,
1/22/2024,1667,Spending - 7139,NST THE HOME D 01/21 PURCHASE ROSEVILLE MI,-$48.55,$306.09,
1/24/2024,1668,Spending - 7139,BIGGBY COFFEE #67 01/23 PURCHASE STERLING HEIG MI,-$4.57,$301.52,
1/24/2024,1669,Spending - 7139,GRAND TAVERN 01/23 PURCHASE ROCHESTER HIL MI,-$25.97,$275.55,
1/25/2024,1670,Spending - 7139,JIMMY JOHNS 2184 01/24 PURCHASE WARREN MI,-$10.17,$265.38,
1/25/2024,1671,Spending - 7139,CONTINENTAL SERVI 01/24 PURCHASE WARREN MI,-$2.65,$262.73,
1/25/2024,1672,Spending - 7139,CONTINENTAL SERVI 01/24 PURCHASE WARREN MI,-$2.65,$260.08,
1/26/2024,1673,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX40543,$125.00,$385.08,
1/26/2024,1674,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX40544,$125.00,$510.08,
1/26/2024,1675,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX40545,$20.00,$530.08,
1/26/2024,1676,Spending - 7139,BIGGBY COFFEE #67 01/25 PURCHASE STERLING HEIG MI,-$2.85,$527.23,
1/26/2024,1677,Spending - 7139,BIGGBY COFFEE #67 01/25 PURCHASE STERLING HEIG MI,-$12.71,$514.52,
1/26/2024,1678,Spending - 7139,CONTINENTAL SERVI 01/25 PURCHASE WARREN MI,-$1.65,$512.87,
1/26/2024,1679,Spending - 7139,Lil Thai Express 01/25 PURCHASE Clinton Twp MI,-$47.50,$465.37,
1/29/2024,1680,Spending - 7139,AMARIN THAI CUISI 01/25 PURCHASE WARREN MI,-$13.66,$451.71,
1/29/2024,1681,Spending - 7139,NST THE HOME D 01/27 PURCHASE ROSEVILLE MI,-$102.18,$349.53,
1/29/2024,1682,Spending - 7139,Big Boy Restauran 01/28 PURCHASE Fraser MI,-$27.30,$322.23,
2/2/2024,1683,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX58277,$125.00,$447.23,
2/2/2024,1684,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX58278,$125.00,$572.23,
2/2/2024,1685,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX58279,$20.00,$592.23,
2/9/2024,1686,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63250,$125.00,$717.23,
2/9/2024,1687,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63251,$125.00,$842.23,
2/9/2024,1688,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX63252,$20.00,$862.23,
2/9/2024,1689,Spending - 7139,Monthly Maintenance Fee,-$4.95,$857.28,
2/16/2024,1690,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX60493,$125.00,$982.28,
2/16/2024,1691,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX60494,$125.00,$1107.28,
2/16/2024,1692,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX60495,$20.00,$1127.28,
2/20/2024,1693,Spending - 7139,Online Banking transfer to CHK 3102 Confirmation# XXXXX51040,-$661.86,$465.42,
2/23/2024,1694,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX43947,$125.00,$590.42,
2/23/2024,1695,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX43948,$125.00,$715.42,
2/23/2024,1696,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX43949,$20.00,$735.42,
3/1/2024,1697,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX42560,$125.00,$860.42,
3/1/2024,1698,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX42561,$125.00,$985.42,
3/1/2024,1699,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX42562,$20.00,$1005.42,
3/4/2024,1700,Spending - 7139,NNT HARU FRESH 03/03 PURCHASE STERLING HEIG MI,-$3.71,$1001.71,
3/5/2024,1701,Spending - 7139,BKOFAMERICA ATM 03/05 #XXXXX2659 WITHDRWL SCHOENHERR ROAD WARREN MI,-$60.00,$941.71,
3/8/2024,1702,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX28274,$125.00,$1066.71,
3/8/2024,1703,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX28275,$125.00,$1191.71,
3/8/2024,1704,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX28276,$20.00,$1211.71,
3/12/2024,1705,Spending - 7139,Monthly Maintenance Fee,-$4.95,$1206.76,
3/15/2024,1706,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX98464,$125.00,$1331.76,
3/15/2024,1707,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX98465,$125.00,$1456.76,
3/15/2024,1708,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX98466,$20.00,$1476.76,
3/18/2024,1709,Spending - 7139,Online Banking transfer to CHK 3102 Confirmation# XXXXX57881,-$1143.00,$333.76,
3/22/2024,1710,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX32392,$125.00,$458.76,
3/22/2024,1711,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX32393,$125.00,$583.76,
3/22/2024,1712,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX32394,$20.00,$603.76,
3/29/2024,1713,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX91857,$125.00,$728.76,
3/29/2024,1714,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX91858,$125.00,$853.76,
3/29/2024,1715,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX91859,$20.00,$873.76,
4/5/2024,1716,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25987,$125.00,$998.76,
4/5/2024,1717,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25988,$125.00,$1123.76,
4/5/2024,1718,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX25989,$20.00,$1143.76,
4/11/2024,1719,Spending - 7139,Online Banking payment to CRD 5496 Confirmation# XXXXX17810,-$569.16,$574.60,
4/11/2024,1720,Spending - 7139,Monthly Maintenance Fee,-$4.95,$569.65,
4/12/2024,1721,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX47467,$125.00,$694.65,
4/12/2024,1722,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX47468,$125.00,$819.65,
4/12/2024,1723,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX47469,$20.00,$839.65,
4/15/2024,1724,Spending - 7139,BIGGBY COFFEE #67 04/12 PURCHASE STERLING HEIG MI,-$2.85,$836.80,
4/15/2024,1725,Spending - 7139,231 AMF XXXXX2526 04/13 PURCHASE ROSEVILLE MI,-$14.39,$822.41,
4/17/2024,1726,Spending - 7139,KIT CHEN THAI BY 04/15 PURCHASE WARREN MI,-$11.66,$810.75,
4/17/2024,1727,Spending - 7139,CONTINENTAL SERVI 04/16 PURCHASE WARREN MI,-$2.15,$808.60,
4/17/2024,1728,Spending - 7139,MEIJER # 306 04/16 PURCHASE WARREN MI,-$12.18,$796.42,
4/17/2024,1729,Spending - 7139,THE PET BEASTRO ( 04/16 PURCHASE WARREN MI,-$49.81,$746.61,
4/18/2024,1730,Spending - 7139,GRAND TAVERN 04/16 PURCHASE ROCHESTER HIL MI,-$23.02,$723.59,
4/18/2024,1731,Spending - 7139,HANEYS FAMILY RES 04/17 PURCHASE CENTER LINE MI,-$18.30,$705.29,
4/19/2024,1732,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX36434,$125.00,$830.29,
4/19/2024,1733,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX36435,$125.00,$955.29,
4/19/2024,1734,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX36436,$20.00,$975.29,
4/19/2024,1735,Spending - 7139,BIGGBY COFFEE #67 04/18 PURCHASE STERLING HEIG MI,-$2.85,$972.44,
4/19/2024,1736,Spending - 7139,MEIJER # 306 04/18 PURCHASE WARREN MI,-$13.77,$958.67,
4/22/2024,1737,Spending - 7139,BIGGBY COFFEE #67 04/19 PURCHASE STERLING HEIG MI,-$2.85,$955.82,
4/22/2024,1738,Spending - 7139,CONTINENTAL SERVI 04/19 PURCHASE WARREN MI,-$2.65,$953.17,
4/22/2024,1739,Spending - 7139,HAMLIN PUB TIENKE 04/20 PURCHASE ROCHESTER MI,-$24.62,$928.55,
4/22/2024,1740,Spending - 7139,HARU FRESH JUI 04/21 PURCHASE STERLING HEIG MI,-$3.71,$924.84,
4/22/2024,1741,Spending - 7139,NNT ETERNAL GA 04/22 PURCHASE WARREN MI,-$9.52,$915.32,
4/24/2024,1742,Spending - 7139,KIT CHEN THAI BY 04/22 PURCHASE WARREN MI,-$11.66,$903.66,
4/24/2024,1743,Spending - 7139,BIGGBY COFFEE #67 04/23 PURCHASE STERLING HEIG MI,-$2.85,$900.81,
4/24/2024,1744,Spending - 7139,BIGGBY COFFEE #67 04/23 PURCHASE STERLING HEIG MI,-$2.53,$898.28,
4/24/2024,1745,Spending - 7139,LOUIES HAM & CORN 04/23 PURCHASE WARREN MI,-$14.72,$883.56,
4/24/2024,1746,Spending - 7139,GRAND TAVERN 04/23 PURCHASE ROCHESTER HIL MI,-$18.31,$865.25,
4/26/2024,1747,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX26255,$125.00,$990.25,
4/26/2024,1748,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX26256,$125.00,$1115.25,
4/26/2024,1749,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX26257,$20.00,$1135.25,
4/26/2024,1750,Spending - 7139,BIGGBY COFFEE #67 04/25 PURCHASE STERLING HEIG MI,-$2.85,$1132.40,
4/29/2024,1751,Spending - 7139,FI *RESTAURANT 04/25 PURCHASE WARREN MI,-$27.67,$1104.73,
4/29/2024,1752,Spending - 7139,BIGGBY COFFEE #67 04/26 PURCHASE STERLING HEIG MI,-$2.85,$1101.88,
4/29/2024,1753,Spending - 7139,TACO BELL 35098 04/26 PURCHASE WARREN MI,-$4.65,$1097.23,
4/29/2024,1754,Spending - 7139,CONTINENTAL SERVI 04/26 PURCHASE WARREN MI,-$2.15,$1095.08,
4/29/2024,1755,Spending - 7139,MEIJER # 145 FUEL 04/27 PURCHASE FRASER MI,-$43.64,$1051.44,
4/29/2024,1756,Spending - 7139,SOHO 04/27 PURCHASE ROCHESTER HIL MI,-$12.18,$1039.26,
4/29/2024,1757,Spending - 7139,CHICK-FIL-A #0435 04/27 PURCHASE SHELBY TOWNSH MI,-$29.01,$1010.25,
5/1/2024,1758,Spending - 7139,BIGGBY COFFEE #67 04/30 PURCHASE STERLING HEIG MI,-$1.72,$1008.53,
5/2/2024,1759,Spending - 7139,GRAND TAVERN 04/30 PURCHASE ROCHESTER HIL MI,-$28.38,$980.15,
5/2/2024,1760,Spending - 7139,BIGGBY COFFEE #67 05/01 PURCHASE STERLING HEIG MI,-$2.85,$977.30,
5/2/2024,1761,Spending - 7139,MEIJER # 145 05/01 PURCHASE FRASER MI,-$22.35,$954.95,
5/3/2024,1762,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX45007,$125.00,$1079.95,
5/3/2024,1763,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX45008,$125.00,$1204.95,
5/3/2024,1764,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX45009,$20.00,$1224.95,
5/3/2024,1765,Spending - 7139,BIGGBY COFFEE #67 05/02 PURCHASE STERLING HEIG MI,-$2.85,$1222.10,
5/3/2024,1766,Spending - 7139,CULVER'S OF FORT 05/02 PURCHASE FORT WAYNE IN,-$12.61,$1209.49,
5/3/2024,1767,Spending - 7139,FLYING J # 108 05/03 PURCHASE MARION IN,-$47.37,$1162.12,
5/6/2024,1768,Spending - 7139,SQ *NO LIMIT GAMI 05/03 REFUND Kettering OH,$21.49,$1183.61,
5/6/2024,1769,Spending - 7139,WENDYS 1086 05/03 PURCHASE MARION IN,-$10.58,$1173.03,
5/6/2024,1770,Spending - 7139,SQ *PRODIGY GAMES 05/03 PURCHASE Indianapolis IN,-$50.29,$1122.74,
5/6/2024,1771,Spending - 7139,SQ *NO LIMIT GAMI 05/03 PURCHASE Kettering OH,-$52.49,$1070.25,
5/6/2024,1772,Spending - 7139,"Zelle payment to ANTHONY CUETO for Deposit for Gojo eyes tattoo""; Conf# indxxpx8q""",-$100.00,$970.25,
5/6/2024,1773,Spending - 7139,"Zelle payment to ANTHONY CUETO for Tip from Brayden""; Conf# fj71fvk4k""",-$100.00,$870.25,
5/10/2024,1774,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX02113,$125.00,$995.25,
5/10/2024,1775,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX02114,$125.00,$1120.25,
5/10/2024,1776,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX02115,$20.00,$1140.25,
5/13/2024,1777,Spending - 7139,LS FRASER BICYCLE 05/11 PURCHASE FRASER MI,-$38.00,$1102.25,
5/13/2024,1778,Spending - 7139,LS FRASER BICYCLE 05/11 PURCHASE FRASER MI,-$55.63,$1046.62,
5/13/2024,1779,Spending - 7139,HARU FRESH JUI 05/12 PURCHASE STERLING HEIG MI,-$22.31,$1024.31,
5/13/2024,1780,Spending - 7139,CULVERS STERLING 05/12 PURCHASE STERLING HEIG MI,-$8.03,$1016.28,
5/14/2024,1781,Spending - 7139,MEIJER # 145 FUEL 05/12 PURCHASE FRASER MI,-$48.30,$967.98,
5/14/2024,1782,Spending - 7139,BIGGBY COFFEE #67 05/13 PURCHASE STERLING HEIG MI,-$2.85,$965.13,
5/14/2024,1783,Spending - 7139,FI *RESTAURANT 05/13 PURCHASE WARREN MI,-$13.01,$952.12,
5/14/2024,1784,Spending - 7139,CULVERS STERLING 05/13 PURCHASE STERLING HEIG MI,-$8.25,$943.87,
5/16/2024,1785,Spending - 7139,GRAND TAVERN 05/14 PURCHASE ROCHESTER HIL MI,-$10.36,$933.51,
5/16/2024,1786,Spending - 7139,BIGGBY COFFEE #67 05/15 PURCHASE STERLING HEIG MI,-$2.85,$930.66,
5/17/2024,1787,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX18127,$125.00,$1055.66,
5/17/2024,1788,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX18128,$125.00,$1180.66,
5/17/2024,1789,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX18129,$20.00,$1200.66,
5/17/2024,1790,Spending - 7139,BIGGBY COFFEE #67 05/16 PURCHASE STERLING HEIG MI,-$2.85,$1197.81,
5/17/2024,1791,Spending - 7139,MEIJER # 145 05/16 PURCHASE FRASER MI,-$7.68,$1190.13,
5/20/2024,1792,Spending - 7139,Online Banking transfer from CHK 3102 Confirmation# XXXXX64487,$180.00,$1370.13,
5/20/2024,1793,Spending - 7139,TACO BELL 35098 05/16 PURCHASE WARREN MI,-$4.65,$1365.48,
5/20/2024,1794,Spending - 7139,ETERNAL GAMES 05/16 PURCHASE NEW BALTIMORE MI,-$5.00,$1360.48,
5/20/2024,1795,Spending - 7139,ETERNAL GAMES 05/16 PURCHASE NEW BALTIMORE MI,-$31.79,$1328.69,
5/20/2024,1796,Spending - 7139,ETERNAL GAMES 05/18 PURCHASE NEW BALTIMORE MI,-$25.00,$1303.69,
5/20/2024,1797,Spending - 7139,ETERNAL GAMES 05/18 PURCHASE NEW BALTIMORE MI,-$30.00,$1273.69,
5/20/2024,1798,Spending - 7139,NNT BORDINE RO 05/19 PURCHASE ROCHESTER HIL MI,-$101.70,$1171.99,
5/20/2024,1799,Spending - 7139,COSTCO WHSE #0 05/20 PURCHASE ROSEVILLE MI,-$4.96,$1167.03,
5/20/2024,1800,Spending - 7139,COSTCO WHSE #0 05/20 PURCHASE ROSEVILLE MI,-$128.85,$1038.18,
5/20/2024,1801,Spending - 7139,COSTCO GAS #03 05/20 PURCHASE ROSEVILLE MI,-$39.68,$998.50,
5/20/2024,1802,Spending - 7139,Online Banking transfer to CHK 3102 Confirmation# XXXXX76864,-$360.00,$638.50,
5/21/2024,1803,Spending - 7139,LS FRASER BICYCLE 05/20 PURCHASE FRASER MI,-$16.80,$621.70,
5/21/2024,1804,Spending - 7139,BANK OF AMERICA CREDIT CARD Bill Payment,-$22.53,$599.17,
5/22/2024,1805,Spending - 7139,GRAND TAVERN 05/21 PURCHASE ROCHESTER HIL MI,-$24.14,$575.03,
5/24/2024,1806,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX96252,$125.00,$700.03,
5/24/2024,1807,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX96253,$125.00,$825.03,
5/24/2024,1808,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX96254,$20.00,$845.03,
5/24/2024,1809,Spending - 7139,FI *RESTAURANT 05/20 PURCHASE WARREN MI,-$14.45,$830.58,
5/24/2024,1810,Spending - 7139,KIT CHEN THAI BY 05/22 PURCHASE WARREN MI,-$11.66,$818.92,
5/24/2024,1811,Spending - 7139,BIGGBY COFFEE #67 05/23 PURCHASE STERLING HEIG MI,-$2.85,$816.07,
5/24/2024,1812,Spending - 7139,LS FRASER BICYCLE 05/23 PURCHASE FRASER MI,-$37.10,$778.97,
5/24/2024,1813,Spending - 7139,CHIPOTLE 4148 05/23 PURCHASE CLINTON TOWNS MI,-$12.51,$766.46,
5/28/2024,1814,Spending - 7139,ETERNAL GAMES 05/23 PURCHASE NEW BALTIMORE MI,-$5.00,$761.46,
5/28/2024,1815,Spending - 7139,BIGGBY COFFEE #67 05/24 PURCHASE STERLING HEIG MI,-$5.38,$756.08,
5/28/2024,1816,Spending - 7139,MR CS CAR WASH NU 05/25 PURCHASE SHELBY TOWNSH MI,-$9.00,$747.08,
5/28/2024,1817,Spending - 7139,CULVERS STERLING 05/25 PURCHASE STERLING HEIG MI,-$17.14,$729.94,
5/29/2024,1818,Spending - 7139,BIGGBY COFFEE #67 05/28 PURCHASE STERLING HEIG MI,-$4.57,$725.37,
5/29/2024,1819,Spending - 7139,LITTLE CAESARS #1 05/28 PURCHASE WARREN MI,-$4.23,$721.14,
5/29/2024,1820,Spending - 7139,GRAND TAVERN 05/28 PURCHASE ROCHESTER HIL MI,-$18.84,$702.30,
5/30/2024,1821,Spending - 7139,BIGGBY COFFEE #67 05/29 PURCHASE STERLING HEIG MI,-$2.85,$699.45,
5/30/2024,1822,Spending - 7139,13 MILE AND MO 05/30 PURCHASE WARREN MI,-$40.15,$659.30,
5/31/2024,1823,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38412,$125.00,$784.30,
5/31/2024,1824,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38413,$125.00,$909.30,
5/31/2024,1825,Spending - 7139,Online scheduled transfer from CHK 3102 Confirmation# XXXXX38414,$20.00,$929.30,
5/31/2024,1826,Spending - 7139,BIGGBY COFFEE #67 05/30 PURCHASE STERLING HEIG MI,-$2.85,$926.45,
5/31/2024,1827,Spending - 7139,SQ *GEEKY ENDEAVO 05/30 PURCHASE Sandusky OH,-$69.39,$857.06,
6/3/2024,1828,Spending - 7139,FI *RESTAURANT 05/29 PURCHASE WARREN MI,-$14.45,$842.61,
6/3/2024,1829,Spending - 7139,TACO BELL #20212 05/30 PURCHASE MONROE MI,-$6.14,$836.47,
6/3/2024,1830,Spending - 7139,KALAHARI RESTAURA 05/30 PURCHASE SANDUSKY OH,-$10.68,$825.79,
6/3/2024,1831,Spending - 7139,KALAHARI RESTAURA 05/31 PURCHASE SANDUSKY OH,-$58.88,$766.91,
